Year,State,County,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,SIR_2015,Notes
2022,California,San Francisco,Surgical Site Infections (SSI),Knee prosthesis,220000029,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",55,1,0.27,3.66,0.09,20.41,Same,No,0,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Laminectomy,220000029,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",36,0,0.11,,,,,,3.05,
2022,California,San Francisco,Surgical Site Infections (SSI),Open reduction of fracture,220000029,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",39,0,0.2,,,,,,3.64,
2022,California,San Francisco,Surgical Site Infections (SSI),Ovarian surgery,220000029,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",56,0,0.04,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Pacemaker surgery,220000029,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Rectal surgery,220000029,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",5,0,0.04,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Small bowel surgery,220000029,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",12,0,0.23,0,0,16.11,Same,Yes,,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Spinal fusion,220000029,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",40,1,0.28,3.58,0.09,19.97,Same,No,0,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Thoracic surgery,220000029,Saint Francis Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",11,0,0.03,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),All procedures,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",830,2,4.99,0.4,0.07,1.32,Same,Yes,,
2022,California,San Francisco,Surgical Site Infections (SSI),Appendix surgery,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",31,0,0.09,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",9,0,0.13,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Cardiac surgery,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Colon surgery,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",28,1,0.68,1.48,0.04,8.22,Same,No,0,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",53,0,0.25,0,0,15.06,Same,Yes,0,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Gallbladder surgery,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",44,0,0.37,0,0,9.86,Same,Yes,0,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Gastric surgery,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",9,0,0.12,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Hip prosthesis,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",139,0,0.58,0,0,6.32,Same,Yes,0,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),"Hysterectomy, abdominal",220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",17,0,0.12,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),"Hysterectomy, vaginal",220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Kidney surgery,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Knee prosthesis,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",129,0,0.47,0,0,7.88,Same,Yes,0,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Laminectomy,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",135,0,0.45,0,0,8.14,Same,Yes,0,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Open reduction of fracture,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",30,0,0.17,,,,,,0,
2022,California,San Francisco,Surgical Site Infections (SSI),Ovarian surgery,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",10,0,0.01,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Pacemaker surgery,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",45,0,0.07,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Rectal surgery,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.05,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Small bowel surgery,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",21,1,0.38,2.64,0.07,14.7,Same,No,0,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Spinal fusion,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",118,0,1.03,0,0,2.91,Same,Yes,0,
2022,California,San Francisco,Surgical Site Infections (SSI),Thoracic surgery,220000030,St. Mary's Medical Center,Acute Care Hospital,"Community, 125-250 Beds",6,0,0.01,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Abdominal aortic aneurysm repair,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,12,0,0.08,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),All procedures,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,6010,46,70.88,0.65,0.48,0.86,Better,Yes,,
2022,California,San Francisco,Surgical Site Infections (SSI),Appendix surgery,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,101,0,0.57,0,0,6.45,Same,Yes,1.89,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,247,8,10.49,0.76,0.35,1.45,Same,No,0.76,
2022,California,San Francisco,Surgical Site Infections (SSI),Cardiac surgery,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,338,2,1.83,1.1,0.18,3.62,Same,No,3.11,
2022,California,San Francisco,Surgical Site Infections (SSI),Colon surgery,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,148,4,5.48,0.73,0.23,1.76,Same,No,1.44,
2022,California,San Francisco,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,153,0,1.52,0,0,1.97,Same,Yes,,
2022,California,San Francisco,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,36,0,0.3,0,0,12.38,Same,Yes,,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,662,0,4.84,0,0,0.62,Better,Yes,0.7,
2022,California,San Francisco,Surgical Site Infections (SSI),Gallbladder surgery,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,205,1,1.95,0.51,0.03,2.53,Same,Yes,0,
2022,California,San Francisco,Surgical Site Infections (SSI),Gastric surgery,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,280,2,2.58,0.78,0.13,2.56,Same,No,0,
2022,California,San Francisco,Surgical Site Infections (SSI),Heart transplant,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,39,0,0.25,0,0,14.76,Same,Yes,,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Hip prosthesis,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,14,0,0.19,,,,,,0.54,
2022,California,San Francisco,Surgical Site Infections (SSI),"Hysterectomy, abdominal",220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,7,1,0.1,,,,,,0.67,
2022,California,San Francisco,Surgical Site Infections (SSI),Kidney surgery,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,226,0,0.75,0,0,4.95,Same,Yes,0,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Kidney transplant,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,406,2,2.6,0.77,0.13,2.54,Same,No,0,
2022,California,San Francisco,Surgical Site Infections (SSI),Knee prosthesis,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,10,0,0.1,,,,,,2.12,
2022,California,San Francisco,Surgical Site Infections (SSI),Laminectomy,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,603,3,2.41,1.24,0.32,3.39,Same,No,0,
2022,California,San Francisco,Surgical Site Infections (SSI),Liver transplant,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,193,4,9.14,0.44,0.14,1.06,Same,Yes,0.66,
2022,California,San Francisco,Surgical Site Infections (SSI),Open reduction of fracture,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,13,0,0.13,,,,,,1.23,
2022,California,San Francisco,Surgical Site Infections (SSI),Ovarian surgery,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,13,0,0.01,,,,,,5.73,
2022,California,San Francisco,Surgical Site Infections (SSI),Pacemaker surgery,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,43,0,0.11,,,,,,,
2022,California,San Francisco,Surgical Site Infections (SSI),Rectal surgery,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,24,0,0.47,0,0,7.92,Same,Yes,1.25,¥ See Data Dictionary
2022,California,San Francisco,Surgical Site Infections (SSI),Small bowel surgery,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,241,5,5.05,0.99,0.36,2.19,Same,No,0.7,
2022,California,San Francisco,Surgical Site Infections (SSI),Spinal fusion,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,1510,13,16.68,0.78,0.43,1.3,Same,No,0.5,
2022,California,San Francisco,Surgical Site Infections (SSI),Spleen surgery,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,34,0,0.16,,,,,,0,
2022,California,San Francisco,Surgical Site Infections (SSI),Thoracic surgery,220000031,Ucsf Medical Center,Acute Care Hospital,Major Teaching,452,1,3.1,0.32,0.02,1.59,Same,Yes,0,
2022,California,Lassen,Surgical Site Infections (SSI),All procedures,230000008,Banner Lassen Medical Center,Critical Access Hospital,Critical Access,128,0,0.34,0,0,10.95,Same,Yes,,¥ See Data Dictionary
2022,California,Lassen,Surgical Site Infections (SSI),Appendix surgery,230000008,Banner Lassen Medical Center,Critical Access Hospital,Critical Access,23,0,0.08,,,,,,,
2022,California,Lassen,Surgical Site Infections (SSI),Cesarean section,230000008,Banner Lassen Medical Center,Critical Access Hospital,Critical Access,49,0,0.07,,,,,,,
2022,California,Lassen,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),230000008,Banner Lassen Medical Center,Critical Access Hospital,Critical Access,4,0,0.01,,,,,,,
2022,California,Lassen,Surgical Site Infections (SSI),Gallbladder surgery,230000008,Banner Lassen Medical Center,Critical Access Hospital,Critical Access,16,0,0.03,,,,,,,
2022,California,Lassen,Surgical Site Infections (SSI),Hip prosthesis,230000008,Banner Lassen Medical Center,Critical Access Hospital,Critical Access,7,0,0.03,,,,,,,
2022,California,Lassen,Surgical Site Infections (SSI),"Hysterectomy, abdominal",230000008,Banner Lassen Medical Center,Critical Access Hospital,Critical Access,4,0,0.02,,,,,,,
2022,California,Lassen,Surgical Site Infections (SSI),"Hysterectomy, vaginal",230000008,Banner Lassen Medical Center,Critical Access Hospital,Critical Access,2,0,0.01,,,,,,,
2022,California,Lassen,Surgical Site Infections (SSI),Knee prosthesis,230000008,Banner Lassen Medical Center,Critical Access Hospital,Critical Access,6,0,0.02,,,,,,,
2022,California,Lassen,Surgical Site Infections (SSI),Open reduction of fracture,230000008,Banner Lassen Medical Center,Critical Access Hospital,Critical Access,13,0,0.07,,,,,,,
2022,California,Lassen,Surgical Site Infections (SSI),Ovarian surgery,230000008,Banner Lassen Medical Center,Critical Access Hospital,Critical Access,4,0,0,,,,,,,
2022,California,Shasta,Surgical Site Infections (SSI),All procedures,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",3662,18,22.71,0.79,0.49,1.23,Same,No,,
2022,California,Shasta,Surgical Site Infections (SSI),Appendix surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",98,0,0.28,0,0,12.99,Same,Yes,0,¥ See Data Dictionary
2022,California,Shasta,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",12,0,0.15,,,,,,0,
2022,California,Shasta,Surgical Site Infections (SSI),Cardiac surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",38,0,0.09,,,,,,0,
2022,California,Shasta,Surgical Site Infections (SSI),Cesarean section,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",529,0,0.4,0,0,9.18,Same,Yes,1.85,¥ See Data Dictionary
2022,California,Shasta,Surgical Site Infections (SSI),Colon surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",208,7,5,1.4,0.61,2.77,Same,No,0.93,
2022,California,Shasta,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",66,0,0.44,0,0,8.42,Same,Yes,,¥ See Data Dictionary
2022,California,Shasta,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",4,0,0.03,,,,,,,
2022,California,Shasta,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",265,1,1.66,0.6,0.03,2.96,Same,Yes,0.69,
2022,California,Shasta,Surgical Site Infections (SSI),Gallbladder surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",182,2,0.96,2.09,0.25,7.57,Same,No,1.01,¥ See Data Dictionary
2022,California,Shasta,Surgical Site Infections (SSI),Gastric surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",43,0,0.44,0,0,8.42,Same,Yes,0,¥ See Data Dictionary
2022,California,Shasta,Surgical Site Infections (SSI),Hip prosthesis,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",385,2,2.42,0.83,0.14,2.73,Same,No,0.34,
2022,California,Shasta,Surgical Site Infections (SSI),"Hysterectomy, abdominal",230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",104,0,0.65,0,0,5.65,Same,Yes,0,¥ See Data Dictionary
2022,California,Shasta,Surgical Site Infections (SSI),"Hysterectomy, vaginal",230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",23,0,0.1,,,,,,0,
2022,California,Shasta,Surgical Site Infections (SSI),Kidney surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",19,0,0.06,,,,,,,
2022,California,Shasta,Surgical Site Infections (SSI),Knee prosthesis,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",422,1,1.93,0.52,0.03,2.56,Same,Yes,0,
2022,California,Shasta,Surgical Site Infections (SSI),Laminectomy,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",257,1,0.9,1.12,0.03,6.23,Same,No,0,¥ See Data Dictionary
2022,California,Shasta,Surgical Site Infections (SSI),Open reduction of fracture,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",253,3,1.85,1.63,0.41,4.43,Same,No,0.97,
2022,California,Shasta,Surgical Site Infections (SSI),Ovarian surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",41,0,0.04,,,,,,,
2022,California,Shasta,Surgical Site Infections (SSI),Pacemaker surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",114,0,0.18,,,,,,,
2022,California,Shasta,Surgical Site Infections (SSI),Rectal surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",41,0,0.34,0,0,10.82,Same,Yes,,¥ See Data Dictionary
2022,California,Shasta,Surgical Site Infections (SSI),Small bowel surgery,230000010,Mercy Medical Center Redding,Acute Care Hospital,"Community, >250 Beds",140,0,2.6,0,0,1.15,Same,Yes,0.63,
